# 1:r 2:z 3:nm 4:na 5:Em 6:Ea
136.25 -96.63 0.00e+00 7.03e+10 0.00e+00 0.00e+00
135.58 -96.35 0.00e+00 1.56e+10 0.00e+00 0.00e+00
134.87 -96.05 0.00e+00 4.62e+10 0.00e+00 0.00e+00
134.11 -95.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.24 -95.36 0.00e+00 4.47e+10 0.00e+00 0.00e+00
132.28 -94.95 0.00e+00 4.95e+10 0.00e+00 0.00e+00
131.24 -94.50 0.00e+00 9.85e+10 0.00e+00 0.00e+00
130.14 -94.03 0.00e+00 2.91e+10 0.00e+00 0.00e+00
128.98 -93.53 0.00e+00 1.09e+11 0.00e+00 0.00e+00
127.78 -93.00 0.00e+00 2.41e+11 0.00e+00 0.00e+00
126.53 -92.45 0.00e+00 5.43e+10 0.00e+00 0.00e+00
125.14 -91.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.82 -91.25 0.00e+00 2.84e+11 0.00e+00 0.00e+00
122.56 -90.69 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -90.69 8.07e+09 1.41e+09 0.00e+00 0.00e+00

140.20 -99.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.99 -98.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.68 -98.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.29 -98.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.82 -98.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.29 -98.20 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.70 -97.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.07 -97.69 0.00e+00 3.29e+09 0.00e+00 0.00e+00
136.40 -97.40 0.00e+00 1.91e+11 0.00e+00 0.00e+00
135.69 -97.10 0.00e+00 4.89e+10 0.00e+00 0.00e+00
134.96 -96.79 0.00e+00 5.19e+09 0.00e+00 0.00e+00
134.17 -96.45 0.00e+00 4.76e+10 0.00e+00 0.00e+00
133.28 -96.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.30 -95.64 0.00e+00 8.83e+10 0.00e+00 0.00e+00
131.24 -95.18 0.00e+00 5.34e+10 0.00e+00 0.00e+00
130.12 -94.69 0.00e+00 1.29e+11 0.00e+00 0.00e+00
128.94 -94.17 0.00e+00 1.14e+11 0.00e+00 0.00e+00
127.71 -93.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.45 -93.07 0.00e+00 2.73e+11 0.00e+00 0.00e+00
125.04 -92.44 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.71 -91.84 0.00e+00 2.80e+11 0.00e+00 0.00e+00
122.43 -91.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -91.26 8.07e+09 1.41e+09 0.00e+00 0.00e+00

140.58 -99.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.34 -99.78 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.01 -99.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.58 -99.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.08 -99.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.51 -99.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.89 -98.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.23 -98.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.53 -98.16 0.00e+00 1.56e+10 0.00e+00 0.00e+00
135.80 -97.85 0.00e+00 2.06e+11 0.00e+00 0.00e+00
135.04 -97.52 0.00e+00 6.20e+09 0.00e+00 0.00e+00
134.23 -97.17 0.00e+00 7.54e+09 0.00e+00 0.00e+00
133.31 -96.77 0.00e+00 3.97e+10 0.00e+00 0.00e+00
132.30 -96.32 0.00e+00 7.40e+09 0.00e+00 0.00e+00
131.22 -95.85 0.00e+00 1.25e+11 0.00e+00 0.00e+00
130.08 -95.34 0.00e+00 7.25e+10 0.00e+00 0.00e+00
128.88 -94.81 0.00e+00 6.70e+10 0.00e+00 0.00e+00
127.64 -94.25 0.00e+00 3.94e+10 0.00e+00 0.00e+00
126.36 -93.67 0.00e+00 2.67e+11 0.00e+00 0.00e+00
124.94 -93.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.59 -92.41 0.00e+00 2.59e+11 0.00e+00 0.00e+00
122.30 -91.82 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -91.82 8.07e+09 1.41e+09 0.00e+00 0.00e+00

140.95 -100.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.69 -100.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.33 -100.49 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.86 -100.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.32 -100.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.72 -99.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.07 -99.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.37 -99.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.64 -98.90 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.88 -98.57 0.00e+00 5.13e+10 0.00e+00 0.00e+00
135.10 -98.23 0.00e+00 1.60e+11 0.00e+00 0.00e+00
134.26 -97.86 0.00e+00 7.16e+10 0.00e+00 0.00e+00
133.32 -97.45 0.00e+00 2.03e+10 0.00e+00 0.00e+00
132.29 -96.99 0.00e+00 2.33e+10 0.00e+00 0.00e+00
131.19 -96.50 0.00e+00 1.28e+11 0.00e+00 0.00e+00
130.03 -95.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.82 -95.43 0.00e+00 7.31e+10 0.00e+00 0.00e+00
127.56 -94.86 0.00e+00 1.02e+11 0.00e+00 0.00e+00
126.26 -94.26 0.00e+00 3.15e+11 0.00e+00 0.00e+00
124.82 -93.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.46 -92.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
122.16 -92.37 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -92.37 8.07e+09 1.41e+09 0.00e+00 0.00e+00

141.33 -101.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.05 -101.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.64 -101.33 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.14 -101.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.55 -100.86 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.91 -100.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.22 -100.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.49 -99.96 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.73 -99.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.95 -99.28 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.14 -98.92 0.00e+00 1.72e+11 0.00e+00 0.00e+00
134.28 -98.54 0.00e+00 2.60e+10 0.00e+00 0.00e+00
133.32 -98.11 0.00e+00 1.02e+11 0.00e+00 0.00e+00
132.27 -97.64 0.00e+00 9.02e+10 0.00e+00 0.00e+00
131.15 -97.13 0.00e+00 5.52e+10 0.00e+00 0.00e+00
129.97 -96.60 0.00e+00 6.93e+10 0.00e+00 0.00e+00
128.74 -96.03 0.00e+00 7.17e+10 0.00e+00 0.00e+00
127.46 -95.45 0.00e+00 9.98e+10 0.00e+00 0.00e+00
126.15 -94.84 0.00e+00 1.06e+11 0.00e+00 0.00e+00
124.70 -94.17 0.00e+00 2.61e+11 0.00e+00 0.00e+00
123.32 -93.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
122.01 -92.91 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -92.91 8.07e+09 1.41e+09 0.00e+00 0.00e+00

141.72 -102.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.39 -102.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.94 -102.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.39 -101.93 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.77 -101.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.08 -101.35 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.35 -101.03 0.00e+00 1.70e+10 0.00e+00 0.00e+00
137.59 -100.69 0.00e+00 5.90e+09 0.00e+00 0.00e+00
136.80 -100.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.99 -99.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.16 -99.60 0.00e+00 9.51e+09 0.00e+00 0.00e+00
134.28 -99.21 0.00e+00 1.69e+11 0.00e+00 0.00e+00
133.30 -98.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.23 -98.28 0.00e+00 6.00e+10 0.00e+00 0.00e+00
131.09 -97.75 0.00e+00 1.25e+11 0.00e+00 0.00e+00
129.89 -97.20 0.00e+00 1.13e+11 0.00e+00 0.00e+00
128.65 -96.63 0.00e+00 6.61e+10 0.00e+00 0.00e+00
127.36 -96.03 0.00e+00 1.01e+11 0.00e+00 0.00e+00
126.03 -95.40 0.00e+00 8.96e+10 0.00e+00 0.00e+00
124.57 -94.72 0.00e+00 4.39e+10 0.00e+00 0.00e+00
123.18 -94.06 0.00e+00 1.07e+11 0.00e+00 0.00e+00
121.86 -93.43 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -93.43 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.11 -103.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.74 -103.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.23 -102.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.63 -102.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.95 -102.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.23 -102.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.46 -101.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.67 -101.40 0.00e+00 4.29e+10 0.00e+00 0.00e+00
136.85 -101.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.01 -100.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.16 -100.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.26 -99.86 0.00e+00 1.72e+11 0.00e+00 0.00e+00
133.26 -99.40 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.17 -98.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.02 -98.36 0.00e+00 4.26e+10 0.00e+00 0.00e+00
129.80 -97.79 0.00e+00 1.89e+11 0.00e+00 0.00e+00
128.54 -97.20 0.00e+00 2.62e+10 0.00e+00 0.00e+00
127.24 -96.59 0.00e+00 1.65e+11 0.00e+00 0.00e+00
125.90 -95.95 0.00e+00 8.84e+10 0.00e+00 0.00e+00
124.43 -95.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
123.03 -94.58 0.00e+00 7.83e+11 0.00e+00 0.00e+00
121.70 -93.94 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -93.94 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.50 -104.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.07 -104.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.50 -103.80 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.84 -103.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.11 -103.18 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.34 -102.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.54 -102.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.72 -102.09 0.00e+00 2.34e+10 0.00e+00 0.00e+00
136.87 -101.71 0.00e+00 1.79e+10 0.00e+00 0.00e+00
136.01 -101.31 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.14 -100.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.23 -100.49 0.00e+00 4.72e+10 0.00e+00 0.00e+00
133.21 -100.01 0.00e+00 1.15e+11 0.00e+00 0.00e+00
132.10 -99.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.93 -98.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.70 -98.37 0.00e+00 6.75e+10 0.00e+00 0.00e+00
128.43 -97.76 0.00e+00 2.25e+11 0.00e+00 0.00e+00
127.12 -97.13 0.00e+00 8.36e+10 0.00e+00 0.00e+00
125.77 -96.49 0.00e+00 1.62e+11 0.00e+00 0.00e+00
124.28 -95.77 0.00e+00 0.00e+00 0.00e+00 0.00e+00
122.88 -95.09 0.00e+00 7.32e+11 0.00e+00 0.00e+00
121.54 -94.44 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -94.44 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.90 -105.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.39 -104.89 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.75 -104.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.02 -104.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.24 -103.91 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.43 -103.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.59 -103.15 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.74 -102.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.87 -102.36 0.00e+00 3.98e+10 0.00e+00 0.00e+00
135.99 -101.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.10 -101.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.17 -101.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.13 -100.61 0.00e+00 1.56e+11 0.00e+00 0.00e+00
132.01 -100.08 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.83 -99.52 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.59 -98.93 0.00e+00 4.38e+10 0.00e+00 0.00e+00
128.31 -98.31 0.00e+00 1.50e+11 0.00e+00 0.00e+00
126.98 -97.67 0.00e+00 1.63e+11 0.00e+00 0.00e+00
125.62 -97.01 0.00e+00 1.76e+11 0.00e+00 0.00e+00
124.13 -96.28 0.00e+00 1.61e+11 0.00e+00 0.00e+00
122.72 -95.58 0.00e+00 1.70e+11 0.00e+00 0.00e+00
121.37 -94.92 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -94.92 8.07e+09 1.41e+09 0.00e+00 0.00e+00

143.30 -105.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.68 -105.70 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.95 -105.37 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.16 -105.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.33 -104.62 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.47 -104.22 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.60 -103.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.72 -103.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.84 -102.99 0.00e+00 3.02e+10 0.00e+00 0.00e+00
135.94 -102.57 0.00e+00 8.82e+09 0.00e+00 0.00e+00
135.04 -102.14 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.09 -101.69 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.04 -101.19 0.00e+00 1.53e+11 0.00e+00 0.00e+00
131.91 -100.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.72 -100.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.47 -99.47 0.00e+00 4.34e+10 0.00e+00 0.00e+00
128.17 -98.84 0.00e+00 1.22e+11 0.00e+00 0.00e+00
126.84 -98.19 0.00e+00 1.87e+11 0.00e+00 0.00e+00
125.47 -97.51 0.00e+00 1.72e+11 0.00e+00 0.00e+00
123.97 -96.77 0.00e+00 1.64e+11 0.00e+00 0.00e+00
122.55 -96.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
121.20 -95.39 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -95.39 8.07e+09 1.41e+09 0.00e+00 0.00e+00

143.70 -106.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.94 -106.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.10 -106.11 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.24 -105.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.37 -105.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.48 -104.88 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.58 -104.46 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.68 -104.03 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.78 -103.60 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.87 -103.16 0.00e+00 3.84e+10 0.00e+00 0.00e+00
134.95 -102.73 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.99 -102.27 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.93 -101.75 0.00e+00 1.11e+11 0.00e+00 0.00e+00
131.79 -101.20 0.00e+00 3.85e+10 0.00e+00 0.00e+00
130.59 -100.61 0.00e+00 0.00e+00 0.00e+00 0.00e+00
129.33 -100.00 0.00e+00 4.30e+10 0.00e+00 0.00e+00
128.03 -99.35 0.00e+00 8.96e+10 0.00e+00 0.00e+00
126.69 -98.69 0.00e+00 1.23e+11 0.00e+00 0.00e+00
125.31 -98.00 0.00e+00 2.08e+11 0.00e+00 0.00e+00
123.80 -97.25 0.00e+00 1.73e+11 0.00e+00 0.00e+00
122.38 -96.53 0.00e+00 0.00e+00 0.00e+00 0.00e+00
121.02 -95.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -95.84 8.07e+09 1.41e+09 0.00e+00 0.00e+00

144.11 -107.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.12 -107.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.19 -106.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.27 -106.38 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.36 -105.94 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.44 -105.51 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.53 -105.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.61 -104.63 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.69 -104.19 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.77 -103.74 0.00e+00 3.79e+10 0.00e+00 0.00e+00
134.84 -103.29 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.88 -102.82 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.81 -102.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.66 -101.73 0.00e+00 1.44e+11 0.00e+00 0.00e+00
130.45 -101.13 0.00e+00 5.32e+10 0.00e+00 0.00e+00
129.18 -100.51 0.00e+00 1.91e+11 0.00e+00 0.00e+00
127.88 -99.85 0.00e+00 1.52e+11 0.00e+00 0.00e+00
126.53 -99.18 0.00e+00 3.70e+11 0.00e+00 0.00e+00
125.15 -98.48 0.00e+00 3.60e+11 0.00e+00 0.00e+00
123.63 -97.71 0.00e+00 5.00e+11 0.00e+00 0.00e+00
122.20 -96.98 0.00e+00 6.76e+11 0.00e+00 0.00e+00
120.84 -96.29 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -96.29 8.07e+09 1.41e+09 0.00e+00 0.00e+00

144.53 -108.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.21 -107.95 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.19 -107.47 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.23 -107.01 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.29 -106.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.36 -106.10 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.43 -105.65 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.50 -105.20 0.00e+00 1.17e+11 0.00e+00 0.00e+00
136.57 -104.75 0.00e+00 1.32e+11 0.00e+00 0.00e+00
135.64 -104.29 0.00e+00 1.68e+11 0.00e+00 0.00e+00
134.71 -103.84 0.00e+00 1.40e+11 0.00e+00 0.00e+00
133.74 -103.36 0.00e+00 1.38e+11 0.00e+00 0.00e+00
132.67 -102.82 0.00e+00 1.41e+11 0.00e+00 0.00e+00
131.51 -102.25 0.00e+00 2.87e+11 0.00e+00 0.00e+00
130.30 -101.64 0.00e+00 9.32e+10 0.00e+00 0.00e+00
129.03 -101.00 0.00e+00 4.24e+10 0.00e+00 0.00e+00
127.71 -100.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.36 -99.65 0.00e+00 2.15e+11 0.00e+00 0.00e+00
124.98 -98.94 0.00e+00 1.99e+11 0.00e+00 0.00e+00
123.46 -98.16 0.00e+00 1.71e+11 0.00e+00 0.00e+00
122.03 -97.42 0.00e+00 2.35e+10 0.00e+00 0.00e+00
120.66 -96.72 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -96.72 8.07e+09 1.41e+09 0.00e+00 0.00e+00

144.94 -109.43 0.00e+00 0.00e+00 0.00e+00 0.00e+00
143.15 -108.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.10 -108.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.12 -107.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.17 -107.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.23 -106.67 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.30 -106.21 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.37 -105.75 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.43 -105.29 0.00e+00 2.50e+10 0.00e+00 0.00e+00
135.50 -104.83 0.00e+00 2.61e+10 0.00e+00 0.00e+00
134.56 -104.36 0.00e+00 6.41e+10 0.00e+00 0.00e+00
133.59 -103.87 0.00e+00 2.89e+10 0.00e+00 0.00e+00
132.51 -103.33 0.00e+00 3.08e+10 0.00e+00 0.00e+00
131.36 -102.75 0.00e+00 1.47e+11 0.00e+00 0.00e+00
130.13 -102.13 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.86 -101.48 0.00e+00 4.14e+10 0.00e+00 0.00e+00
127.54 -100.81 0.00e+00 0.00e+00 0.00e+00 0.00e+00
126.19 -100.11 0.00e+00 2.19e+11 0.00e+00 0.00e+00
124.80 -99.39 0.00e+00 2.55e+11 0.00e+00 0.00e+00
123.28 -98.60 0.00e+00 1.03e+10 0.00e+00 0.00e+00
121.84 -97.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
120.48 -97.13 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -97.13 8.07e+09 1.41e+09 0.00e+00 0.00e+00

143.93 -109.92 0.00e+00 0.00e+00 0.00e+00 0.00e+00
142.67 -109.48 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.72 -108.98 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.78 -108.50 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.85 -108.02 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.93 -107.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.01 -107.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.09 -106.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.16 -106.09 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.24 -105.59 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.31 -105.10 0.00e+00 3.59e+10 0.00e+00 0.00e+00
133.34 -104.58 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.27 -104.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
131.13 -103.38 0.00e+00 1.36e+11 0.00e+00 0.00e+00
129.92 -102.71 0.00e+00 0.00e+00 0.00e+00 0.00e+00
128.66 -102.01 0.00e+00 4.10e+10 0.00e+00 0.00e+00
127.36 -101.28 0.00e+00 1.17e+10 0.00e+00 0.00e+00
126.03 -100.51 0.00e+00 2.05e+11 0.00e+00 0.00e+00
124.67 -99.72 0.00e+00 2.58e+11 0.00e+00 0.00e+00
123.18 -98.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
121.78 -97.99 0.00e+00 0.00e+00 0.00e+00 0.00e+00
120.47 -97.15 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -97.15 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.95 -110.39 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.91 -110.17 0.00e+00 0.00e+00 0.00e+00 0.00e+00
141.10 -109.76 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.26 -109.30 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.39 -108.83 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.52 -108.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.63 -107.85 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.73 -107.34 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.83 -106.84 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.92 -106.32 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.01 -105.80 0.00e+00 3.53e+10 0.00e+00 0.00e+00
133.06 -105.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
132.01 -104.64 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.88 -103.98 0.00e+00 8.86e+10 0.00e+00 0.00e+00
129.69 -103.27 0.00e+00 4.59e+10 0.00e+00 0.00e+00
128.45 -102.51 0.00e+00 4.08e+10 0.00e+00 0.00e+00
127.17 -101.73 0.00e+00 9.82e+10 0.00e+00 0.00e+00
125.86 -100.90 0.00e+00 1.06e+11 0.00e+00 0.00e+00
124.53 -100.04 0.00e+00 1.99e+11 0.00e+00 0.00e+00
123.08 -99.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
121.73 -98.12 0.00e+00 0.00e+00 0.00e+00 0.00e+00
120.46 -97.16 8.07e+09 1.41e+09 0.00e+00 0.00e+00
103.00 -97.16 8.07e+09 1.41e+09 0.00e+00 0.00e+00

142.01 -110.84 0.00e+00 1.94e+10 0.00e+00 0.00e+00
141.08 -110.74 0.00e+00 0.00e+00 0.00e+00 0.00e+00
140.37 -110.41 0.00e+00 0.00e+00 0.00e+00 0.00e+00
139.62 -110.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.83 -109.55 0.00e+00 0.00e+00 0.00e+00 0.00e+00
138.02 -109.07 0.00e+00 0.00e+00 0.00e+00 0.00e+00
137.18 -108.57 0.00e+00 0.00e+00 0.00e+00 0.00e+00
136.32 -108.06 0.00e+00 0.00e+00 0.00e+00 0.00e+00
135.45 -107.54 0.00e+00 0.00e+00 0.00e+00 0.00e+00
134.57 -107.00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
133.68 -106.46 0.00e+00 2.90e+10 0.00e+00 0.00e+00
132.75 -105.89 0.00e+00 5.64e+09 0.00e+00 0.00e+00
131.73 -105.25 0.00e+00 0.00e+00 0.00e+00 0.00e+00
130.62 -104.55 0.00e+00 2.54e+10 0.00e+00 0.00e+00
129.45 -103.80 0.00e+00 1.11e+11 0.00e+00 0.00e+00
128.24 -103.00 0.00e+00 4.07e+10 0.00e+00 0.00e+00
126.98 -102.16 0.00e+00 1.04e+11 0.00e+00 0.00e+00
